Time,Steps,Total Steps
21:45:00,26,6767
21:46:00,4,6771
21:47:00,0,6771
21:48:00,0,6771
21:49:00,0,6771
21:50:00,0,6771
21:51:00,0,6771
21:52:00,0,6771
21:53:00,0,6771
21:54:00,0,6771
21:55:00,0,6771
21:56:00,0,6771
21:57:00,0,6771
21:58:00,0,6771
21:59:00,0,6771
22:00:00,0,6771
22:01:00,0,6771
22:02:00,9,6780
22:03:00,14,6794
22:04:00,0,6794
22:05:00,0,6794
22:06:00,15,6809
22:07:00,0,6809
22:08:00,15,6824
22:09:00,10,6834
22:10:00,31,6865
22:11:00,1,6866
22:12:00,10,6876
22:13:00,0,6876
22:14:00,0,6876
22:15:00,12,6888
22:16:00,0,6888
22:17:00,0,6888
22:18:00,0,6888
22:19:00,0,6888
22:20:00,0,6888
22:21:00,0,6888
22:22:00,0,6888
22:23:00,0,6888
22:24:00,0,6888
22:25:00,0,6888
22:26:00,0,6888
22:27:00,0,6888
22:28:00,0,6888
22:29:00,0,6888
22:30:00,6,6894
22:31:00,0,6894
22:32:00,0,6894
22:33:00,0,6894
22:34:00,0,6894
22:35:00,0,6894
22:36:00,0,6894
22:37:00,0,6894
22:38:00,0,6894
22:39:00,0,6894
22:40:00,0,6894
22:41:00,0,6894
22:42:00,0,6894
22:43:00,0,6894
22:44:00,0,6894
22:45:00,0,6894
22:46:00,0,6894
22:47:00,0,6894
22:48:00,0,6894
22:49:00,0,6894
22:50:00,0,6894
22:51:00,0,6894
22:52:00,0,6894
22:53:00,0,6894
22:54:00,0,6894
22:55:00,0,6894
22:56:00,0,6894
22:57:00,0,6894
22:58:00,0,6894
22:59:00,0,6894
23:00:00,0,6894
23:01:00,0,6894
23:02:00,0,6894
23:03:00,0,6894
23:04:00,0,6894
23:05:00,0,6894
23:06:00,0,6894
23:07:00,0,6894
23:08:00,0,6894
23:09:00,0,6894
23:10:00,0,6894
23:11:00,0,6894
23:12:00,0,6894
23:13:00,0,6894
23:14:00,0,6894
23:15:00,0,6894
23:16:00,0,6894
23:17:00,0,6894
23:18:00,0,6894
23:19:00,0,6894
23:20:00,0,6894
23:21:00,0,6894
23:22:00,0,6894
23:23:00,0,6894
23:24:00,0,6894
23:25:00,0,6894
23:26:00,0,6894
23:27:00,0,6894
23:28:00,0,6894
23:29:00,0,6894
23:30:00,0,6894
23:31:00,0,6894
23:32:00,0,6894
23:33:00,0,6894
23:34:00,0,6894
23:35:00,0,6894
23:36:00,0,6894
23:37:00,0,6894
23:38:00,0,6894
23:39:00,0,6894
23:40:00,0,6894
23:41:00,0,6894
23:42:00,0,6894
23:43:00,0,6894
23:44:00,0,6894
23:45:00,0,6894
23:46:00,0,6894
23:47:00,0,6894
23:48:00,0,6894
23:49:00,0,6894
23:50:00,0,6894
23:51:00,0,6894
23:52:00,0,6894
23:53:00,0,6894
23:54:00,0,6894
23:55:00,0,6894
23:56:00,0,6894
23:57:00,0,6894
23:58:00,0,6894
23:59:00,0,6894
